"Fecha","Usuario","CPU_Por","Memoria_Por","Proceso"
"210309-030401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030401","hdfs","0.0","0.0","python2.7"
"210309-030401","hue","5.7","6.0","python2.7"
"210309-030401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030401","hue","0.0","0.0","python2.7"
"210309-030401","hue","0.0","0.0","python2.7"
"210309-030401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030901","hdfs","0.0","0.0","python2.7"
"210309-030901","hue","5.7","6.0","python2.7"
"210309-030901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030901","hue","0.0","0.0","python2.7"
"210309-030901","hue","0.0","0.0","python2.7"
"210309-030901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-030901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031401","hdfs","0.0","0.0","python2.7"
"210309-031401","hue","5.7","6.0","python2.7"
"210309-031401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031401","hue","0.0","0.0","python2.7"
"210309-031401","hue","0.0","0.0","python2.7"
"210309-031401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031901","hdfs","0.0","0.0","python2.7"
"210309-031901","hue","5.7","6.0","python2.7"
"210309-031901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031901","hue","0.0","0.0","python2.7"
"210309-031901","hue","0.0","0.0","python2.7"
"210309-031901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-031901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032401","hdfs","0.0","0.0","python2.7"
"210309-032401","hue","5.7","6.0","python2.7"
"210309-032401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032401","hue","0.0","0.0","python2.7"
"210309-032401","hue","0.0","0.0","python2.7"
"210309-032401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032901","hdfs","0.0","0.0","python2.7"
"210309-032901","hue","5.7","6.0","python2.7"
"210309-032901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032901","hue","0.0","0.0","python2.7"
"210309-032901","hue","0.0","0.0","python2.7"
"210309-032901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-032901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033401","hdfs","0.0","0.0","python2.7"
"210309-033401","hue","5.7","6.0","python2.7"
"210309-033401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033401","hue","0.0","0.0","python2.7"
"210309-033401","hue","0.0","0.0","python2.7"
"210309-033401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033901","hdfs","0.0","0.0","python2.7"
"210309-033901","hue","5.7","6.0","python2.7"
"210309-033901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033901","hue","0.0","0.0","python2.7"
"210309-033901","hue","0.0","0.0","python2.7"
"210309-033901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-033901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034401","hdfs","0.0","0.0","python2.7"
"210309-034401","hue","5.7","6.0","python2.7"
"210309-034401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034401","hue","0.0","0.0","python2.7"
"210309-034401","hue","0.0","0.0","python2.7"
"210309-034401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034901","hdfs","0.0","0.0","python2.7"
"210309-034901","hue","5.7","6.0","python2.7"
"210309-034901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034901","hue","0.0","0.0","python2.7"
"210309-034901","hue","0.0","0.0","python2.7"
"210309-034901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-034901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035401","hdfs","0.0","0.0","python2.7"
"210309-035401","hue","5.7","6.0","python2.7"
"210309-035401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035401","hue","0.0","0.0","python2.7"
"210309-035401","hue","0.0","0.0","python2.7"
"210309-035401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035901","hdfs","0.0","0.0","python2.7"
"210309-035901","hue","5.7","6.0","python2.7"
"210309-035901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035901","hue","0.0","0.0","python2.7"
"210309-035901","hue","0.0","0.0","python2.7"
"210309-035901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-035901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040401","hdfs","0.0","0.0","python2.7"
"210309-040401","hue","5.7","6.0","python2.7"
"210309-040401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040401","hue","0.0","0.0","python2.7"
"210309-040401","hue","0.0","0.0","python2.7"
"210309-040401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040901","hdfs","0.0","0.0","python2.7"
"210309-040901","hue","5.7","6.0","python2.7"
"210309-040901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040901","hue","0.0","0.0","python2.7"
"210309-040901","hue","0.0","0.0","python2.7"
"210309-040901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-040901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041401","hdfs","0.0","0.0","python2.7"
"210309-041401","hue","5.7","6.0","python2.7"
"210309-041401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041401","hue","0.0","0.0","python2.7"
"210309-041401","hue","0.0","0.0","python2.7"
"210309-041401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041901","hdfs","0.0","0.0","python2.7"
"210309-041901","hue","5.7","6.0","python2.7"
"210309-041901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041901","hue","0.0","0.0","python2.7"
"210309-041901","hue","0.0","0.0","python2.7"
"210309-041901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-041901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042401","hdfs","0.0","0.0","python2.7"
"210309-042401","hue","5.7","6.0","python2.7"
"210309-042401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042401","hue","0.0","0.0","python2.7"
"210309-042401","hue","0.0","0.0","python2.7"
"210309-042401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042901","hdfs","0.0","0.0","python2.7"
"210309-042901","hue","5.7","6.0","python2.7"
"210309-042901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042901","hue","0.0","0.0","python2.7"
"210309-042901","hue","0.0","0.0","python2.7"
"210309-042901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-042901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043401","hdfs","0.0","0.0","python2.7"
"210309-043401","hue","5.7","6.0","python2.7"
"210309-043401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043401","hue","0.0","0.0","python2.7"
"210309-043401","hue","0.0","0.0","python2.7"
"210309-043401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043901","hdfs","0.0","0.0","python2.7"
"210309-043901","hue","5.7","6.0","python2.7"
"210309-043901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043901","hue","0.0","0.0","python2.7"
"210309-043901","hue","0.0","0.0","python2.7"
"210309-043901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-043901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044401","hdfs","0.0","0.0","python2.7"
"210309-044401","hue","5.7","6.0","python2.7"
"210309-044401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044401","hue","0.0","0.0","python2.7"
"210309-044401","hue","0.0","0.0","python2.7"
"210309-044401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044901","hdfs","0.0","0.0","python2.7"
"210309-044901","hue","5.7","6.0","python2.7"
"210309-044901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044901","hue","0.0","0.0","python2.7"
"210309-044901","hue","0.0","0.0","python2.7"
"210309-044901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-044901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045401","hdfs","0.0","0.0","python2.7"
"210309-045401","hue","5.7","6.0","python2.7"
"210309-045401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045401","hue","0.0","0.0","python2.7"
"210309-045401","hue","0.0","0.0","python2.7"
"210309-045401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045901","hdfs","0.0","0.0","python2.7"
"210309-045901","hue","5.7","6.0","python2.7"
"210309-045901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045901","hue","0.0","0.0","python2.7"
"210309-045901","hue","0.0","0.0","python2.7"
"210309-045901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-045901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050401","hdfs","0.0","0.0","python2.7"
"210309-050401","hue","5.7","6.0","python2.7"
"210309-050401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050401","hue","0.0","0.0","python2.7"
"210309-050401","hue","0.0","0.0","python2.7"
"210309-050401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050901","hdfs","0.0","0.0","python2.7"
"210309-050901","hue","5.7","6.0","python2.7"
"210309-050901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050901","hue","0.0","0.0","python2.7"
"210309-050901","hue","0.0","0.0","python2.7"
"210309-050901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-050901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051401","hdfs","0.0","0.0","python2.7"
"210309-051401","hue","5.7","6.0","python2.7"
"210309-051401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051401","hue","0.0","0.0","python2.7"
"210309-051401","hue","0.0","0.0","python2.7"
"210309-051401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051901","hdfs","0.0","0.0","python2.7"
"210309-051901","hue","5.7","6.0","python2.7"
"210309-051901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051901","hue","0.0","0.0","python2.7"
"210309-051901","hue","0.0","0.0","python2.7"
"210309-051901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-051901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052401","hdfs","0.0","0.0","python2.7"
"210309-052401","hue","5.7","6.0","python2.7"
"210309-052401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052401","hue","0.0","0.0","python2.7"
"210309-052401","hue","0.0","0.0","python2.7"
"210309-052401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052901","hdfs","0.0","0.0","python2.7"
"210309-052901","hue","5.7","6.0","python2.7"
"210309-052901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052901","hue","0.0","0.0","python2.7"
"210309-052901","hue","0.0","0.0","python2.7"
"210309-052901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-052901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053401","hdfs","0.0","0.0","python2.7"
"210309-053401","hue","5.7","6.0","python2.7"
"210309-053401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053401","hue","0.0","0.0","python2.7"
"210309-053401","hue","0.0","0.0","python2.7"
"210309-053401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053901","hdfs","0.0","0.0","python2.7"
"210309-053901","hue","5.7","6.0","python2.7"
"210309-053901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053901","hue","0.0","0.0","python2.7"
"210309-053901","hue","0.0","0.0","python2.7"
"210309-053901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-053901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054401","hdfs","0.0","0.0","python2.7"
"210309-054401","hue","5.7","6.0","python2.7"
"210309-054401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054401","hue","0.0","0.0","python2.7"
"210309-054401","hue","0.0","0.0","python2.7"
"210309-054401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054901","hdfs","0.0","0.0","python2.7"
"210309-054901","hue","5.7","6.0","python2.7"
"210309-054901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054901","hue","0.0","0.0","python2.7"
"210309-054901","hue","0.0","0.0","python2.7"
"210309-054901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-054901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055401","hdfs","0.0","0.0","python2.7"
"210309-055401","hue","5.7","6.0","python2.7"
"210309-055401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055401","hue","0.0","0.0","python2.7"
"210309-055401","hue","0.0","0.0","python2.7"
"210309-055401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055901","hdfs","0.0","0.0","python2.7"
"210309-055901","hue","5.7","6.0","python2.7"
"210309-055901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055901","hue","0.0","0.0","python2.7"
"210309-055901","hue","0.0","0.0","python2.7"
"210309-055901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-055901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-060401","hdfs","0.0","0.0","python2.7"
"210309-060401","hue","5.7","6.0","python2.7"
"210309-060401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060401","hue","0.0","0.0","python2.7"
"210309-060401","hue","0.0","0.0","python2.7"
"210309-060401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-060901","hdfs","0.0","0.0","python2.7"
"210309-060901","hue","5.7","6.0","python2.7"
"210309-060901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060901","hue","0.0","0.0","python2.7"
"210309-060901","hue","0.0","0.0","python2.7"
"210309-060901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-060901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-061401","hdfs","0.0","0.0","python2.7"
"210309-061401","hue","5.7","6.0","python2.7"
"210309-061401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061401","hue","0.0","0.0","python2.7"
"210309-061401","hue","0.0","0.0","python2.7"
"210309-061401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-061901","hdfs","0.0","0.0","python2.7"
"210309-061901","hue","5.7","6.0","python2.7"
"210309-061901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061901","hue","0.0","0.0","python2.7"
"210309-061901","hue","0.0","0.0","python2.7"
"210309-061901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-061901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-062401","hdfs","0.0","0.0","python2.7"
"210309-062401","hue","5.7","6.0","python2.7"
"210309-062401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062401","hue","0.0","0.0","python2.7"
"210309-062401","hue","0.0","0.0","python2.7"
"210309-062401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-062901","hdfs","0.0","0.0","python2.7"
"210309-062901","hue","5.7","6.0","python2.7"
"210309-062901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062901","hue","0.0","0.0","python2.7"
"210309-062901","hue","0.0","0.0","python2.7"
"210309-062901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-062901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-063401","hdfs","0.0","0.0","python2.7"
"210309-063401","hue","5.7","6.0","python2.7"
"210309-063401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063401","hue","0.0","0.0","python2.7"
"210309-063401","hue","0.0","0.0","python2.7"
"210309-063401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063401","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-063901","hdfs","0.0","0.0","python2.7"
"210309-063901","hue","5.7","6.0","python2.7"
"210309-063901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063901","hue","0.0","0.0","python2.7"
"210309-063901","hue","0.0","0.0","python2.7"
"210309-063901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-063901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064402","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-064402","hdfs","0.0","0.0","python2.7"
"210309-064402","hue","5.7","6.0","python2.7"
"210309-064402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064402","hue","0.0","0.0","python2.7"
"210309-064402","hue","0.0","0.0","python2.7"
"210309-064402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064402","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064901","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-064901","hdfs","0.0","0.0","python2.7"
"210309-064901","hue","5.7","6.0","python2.7"
"210309-064901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064901","hue","0.0","0.0","python2.7"
"210309-064901","hue","0.0","0.0","python2.7"
"210309-064901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-064901","hue","0.0","0.0","/usr/sbin/httpd"
"210309-065401","hdfs","0.3","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-065401","hdfs","0.0","0.0","python2.7"
"210309-065401","hue","5.7","6.0","python2.7"
